"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2012,17.2162745098039,16.6763461538462,17.6313861386139,23.3982242990654,6.1819497892615,13.4132692307692,12.2046534653465,11.3482857142857,12.8358333333333,-0.577435897435898,19.5679047619048,18.5061904761905,18.140380952381,16.6569444444444,-2.91096031746032,19.874203862105,19.4418306586548,13.8593476216958,17.2276400867925,-2.64656377531257,3.74364791666667,2.729411,5.82039306930693,2.87984761904762,-0.863800297619048,0.917333333333333,1.57826923076923,2.27637254901961,2.23740740740741,1.32007407407407
2013,15.4651515151515,19.4224761904762,21.3845714285714,19.7860185185185,4.320867003367,12.5118867924528,12.7739622641509,11.1926666666667,11.4257407407407,-1.08614605171209,18.1571962616822,19.9873831775701,17.1129906542056,16.0838181818182,-2.07337807986406,34.4377555318124,39.6630291844216,25.2502651403011,26.7615097627558,-7.67624576905662,4.582,2.91344455445545,3.59826274509804,2.9403046728972,-1.6416953271028,0.907692307692308,1.73688679245283,2.23452830188679,2.34385321100917,1.43616090331687
2014,13.881,19.5159813084112,29.5073148148148,22.7316363636364,8.85063636363637,10.7674545454545,11.5184403669725,10.735,11.3944642857143,0.627009740259741,17.7920909090909,19.2522727272727,16.6761818181818,16.4571428571429,-1.33494805194805,24.1884570882654,19.1454140283602,21.1445580861484,17.9573455680893,-6.23111152017605,6.43605306122449,3.86809065420561,3.68412830188679,3.43858055555556,-2.99747250566893,0.990841121495327,1.43245454545455,2.19192660550459,2.25603603603604,1.26519491454071
2015,17.5146017699115,16.6367256637168,22.4739473684211,29.0824786324786,11.5678768625671,11.6121008403361,11.3157983193277,10.0427966101695,11.9047058823529,0.292605042016806,17.8458823529412,17.8756302521008,17.0888235294118,16.6567226890756,-1.18915966386555,1.75670481454381,-6.72521729195527,-3.72249751149106,-5.29577655374223,-7.05248136828604,7.26782666666667,4.36446936936937,5.44358461538462,4.16895565217391,-3.09887101449275,0.813362068965517,1.46362068965517,2.14745762711864,2.11663865546218,1.30327658649667
2016,17.6104347826087,21.3031304347826,23.516724137931,17.871652173913,0.261217391304346,12.10425,12.6280833333333,11.6808333333333,10.1096666666667,-1.99458333333333,17.45875,18.9710833333333,18.89675,17.6738333333333,0.215083333333336,32.1698708336925,31.0469970416389,31.3817685691659,29.6815970692868,-2.48827376440565,5.21762897196262,7.45441111111111,5.92463243243243,3.95653103448276,-1.26109793747986,0.981176470588235,1.90316666666667,2.38857142857143,2.49466666666667,1.51349019607843
2017,24.085641025641,24.4643965517241,27.3153913043478,18.79,-5.29564102564103,15.7116393442623,13.1195901639344,13.6175409836066,12.4430327868852,-3.26860655737705,18.1044262295082,19.7054918032787,18.8649180327869,18.7894262295082,0.685000000000002,22.7115555374783,12.6284028731319,15.5893352702822,9.79566837528905,-12.9158871621893,7.04482752293578,6.96416982758621,6.8373147826087,6.65978644067797,-0.385041082257813,0.775714285714286,1.59735537190083,2.07727272727273,2.24098360655738,1.46526932084309
2018,23.1956779661017,21.863275862069,22.2326086956522,27.4324137931034,4.23673582700175,16.3915573770492,12.988606557377,12.0650819672131,13.87328,-2.51827737704918,18.5640163934426,19.330826446281,17.734262295082,18.37344,-0.190576393442626,18.8697302695519,3.33133826965841,8.2277291193992,5.57564054571225,-13.2940897238397,5.86001296296296,8.93162347826087,5.00398260869565,8.96581487603306,3.10580191307009,0.88625,1.65322314049587,2.04082644628099,2.42144,1.53519
2019,15.1677586206897,12.1443220338983,22.4138461538462,21.6193220338983,6.45156341320865,14.040487804878,8.20552845528455,10.6483739837398,9.65769841269841,-4.38278939217964,16.149512195122,13.5972357723577,18.0559349593496,12.8685714285714,-3.28094076655053,19.804243101744,5.36623624920175,12.437386751875,6.74857425247313,-13.0556688492709,5.91571272727273,5.01696086956522,8.50285913043478,5.12084358974359,-0.794869137529138,0.97425,2.00172131147541,2.02603305785124,2.57738095238095,1.60313095238095
2020,26.9599137931034,23.1910256410256,32.4598305084746,33.3348739495798,6.37496015647638,18.6591935483871,15.7972580645161,13.505564516129,14.0455555555556,-4.61363799283154,23.5692741935484,19.6774193548387,14.9795161290323,16.7299206349206,-6.83935355862775,41.0754914635875,37.6109746999257,31.3998991833173,23.3030253050068,-17.7724661585807,5.69187657657658,5.23433596491228,9.38923162393162,6.08578305084746,0.393906474270882,1.09311475409836,2.12544715447154,2.20491935483871,2.84777777777778,1.75466302367942
2021,23.3078761061947,28.8857522123894,25.9842857142857,25.5796551724138,2.2717790662191,16.4890983606557,14.4920491803279,13.44775,13.4410483870968,-3.04804997355896,21.3093442622951,20.302868852459,18.8567213114754,18.2137903225806,-3.09555393971443,11.3077717795393,14.6872807884136,10.0358257620371,11.6543762973189,0.346604517779573,6.82742110091743,7.61450438596491,8.65485897435897,8.90965169491525,2.08223059399782,1.08396694214876,1.45377049180328,1.87065573770492,2.23782258064516,1.1538556384964
2022,24.1620930232558,19.4763636363636,31.836265060241,24.19,0.0279069767441875,19.9687234042553,12.6094623655914,16.7374157303371,11.0239130434783,-8.94481036077706,20.1921276595745,17.7133333333333,20.5403260869565,15.6356989247312,-4.55642873484329,-2.96528605146642,-5.27699348321666,-6.82447587760616,-3.73028289984253,-0.76499684837611,14.4004988636364,6.80901505376344,17.0566322580645,5.46491340206186,-8.93558546157451,1.0580612244898,1.55858585858586,1.72383838383838,2.0968,1.0387387755102
