"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2012,15.1536274509804,19.35,17.4605825242718,22.9964150943396,7.84278764335923,12.4402912621359,12.4334951456311,11.4927884615385,13.4096296296296,0.969338367493707,20.0014285714286,18.5645714285714,16.4060952380952,17.8648148148148,-2.13661375661376,19.890629883758,17.5675184902315,17.3873345046801,15.7371641887724,-4.15346569498569,3.78369583333333,2.71696020408163,5.58732190476191,2.97484757281553,-0.808848260517799,0.890294117647059,1.88209523809524,1.96114285714286,2.24242990654206,1.352135788895
2013,14.2646534653465,19.1685714285714,19.1073076923077,23.477476635514,9.21282317016748,11.5892452830189,11.4730188679245,12.667476635514,12.165,0.57575471698113,18.8407476635514,18.1314018691589,17.4781308411215,16.8690909090909,-1.97165675446049,39.7126150338989,30.1056168265049,30.2069356661003,26.2018026723691,-13.5108123615298,4.30595773195876,3.12355825242718,2.975575,3.57361698113208,-0.732340750826688,1.02836538461538,1.81857142857143,2.04803738317757,2.32853211009174,1.30016672547636
2014,14.3772115384615,14.0749074074074,27.4245098039216,30.1888288288288,15.8116172903673,10.1289090909091,8.55545454545455,16.0951376146789,9.708125,-0.420784090909091,17.054,18.8167272727273,18.8542727272727,15.470625,-1.583375,24.1576490711386,19.0698430990298,19.993023673616,19.2302386890124,-4.92741038212626,5.74645408163265,3.19056788990826,4.5274067961165,3.93812752293578,-1.80832655869687,0.996509433962264,1.75109090909091,1.87672727272727,2.2363963963964,1.23988696243413
2015,16.9214035087719,17.6268965517241,22.6554545454545,28.7001709401709,11.778767431399,10.0191596638655,11.3594117647059,11.6475423728814,11.8627731092437,1.84361344537815,16.9116806722689,17.9320168067227,17.8485714285714,16.7747899159664,-0.13689075630252,-0.445283902171723,-4.9183047639966,-4.59402570267112,-3.95786216452962,-3.5125782623579,6.85672233009709,4.3133724137931,5.12801140350877,4.98017652173913,-1.87654580835796,0.855526315789474,1.56966386554622,1.9063025210084,2.20717948717949,1.35165317139001
2016,16.8958260869565,20.0835593220339,18.9911504424779,24.3422608695652,7.44643478260869,11.2128333333333,11.67275,12.1135833333333,11.5236666666667,0.310833333333335,16.9745833333333,19.4779166666667,17.5755,18.9724166666667,1.99783333333334,32.0463540498801,29.7183738974099,26.7521746516263,35.7991128103458,3.75275876046575,5.87318899082569,4.0079252173913,4.29592105263158,8.46212566371682,2.58893667289113,1.20033613445378,1.89108333333333,2.1195,2.55991596638655,1.35957983193277
2017,21.2927586206897,23.2738983050847,25.4640170940171,24.7175675675676,3.42480894687791,13.3472131147541,14.0733606557377,12.4709836065574,15.0002459016393,1.65303278688524,18.1281967213115,19.9804098360656,17.4418032786885,19.9138524590164,1.78565573770492,22.7408203864157,12.9098925638769,12.7815255354548,12.2716834677645,-10.4691369186512,6.32491759259259,6.13432118644068,4.59101043478261,10.3672538461538,4.04233625356125,1.07058823529412,1.64327868852459,1.88666666666667,2.09885245901639,1.02826422372228
2018,24.9643103448276,20.1672413793103,24.2482905982906,25.3433620689655,0.379051724137934,14.7473770491803,14.7419672131148,11.8322950819672,13.99392,-0.753457049180328,17.5045454545455,18.9033606557377,19.6290983606557,17.96072,0.456174545454544,13.1938092861309,6.25969772661813,9.65093347033791,6.8452382545002,-6.34857103163067,7.91523611111111,8.66969043478261,5.19274406779661,7.252,-0.663236111111112,1.15218487394958,1.52114754098361,2.12991803278689,2.20540322580645,1.05321835185687
2019,11.0031896551724,15.9471681415929,23.2987603305785,20.7431932773109,9.74000362213851,9.7350406504065,12.299593495935,9.95926829268293,10.536746031746,0.801705381339529,15.270487804878,14.229918699187,15.7719512195122,15.3386507936508,0.0681629887727464,19.9725788358978,6.37464920767358,10.1973613420813,7.8709102459751,-12.1016685899227,5.14969811320755,6.99370434782609,6.12222457627119,6.20406694915254,1.054368835945,1.2363025210084,1.91292682926829,2.11,2.32777777777778,1.09147525676937
2020,24.4052631578947,30.4578632478632,29.0940677966102,31.8920661157025,7.48680295780774,15.8091129032258,17.166935483871,14.5836290322581,14.4415079365079,-1.36760496671787,16.1493548387097,24.0317741935484,14.6758870967742,20.0456349206349,3.89628008192524,42.1169166321452,33.1678745391315,28.3379730565911,29.5742732957583,-12.5426433363869,5.88703928571429,6.62746637168142,6.1984185840708,7.67624344262295,1.78920415690866,1.43837398373984,2.0866393442623,2.19258064516129,2.56865079365079,1.13027680991096
2021,24.1822222222222,24.079649122807,25.7082456140351,29.5581355932203,5.37591337099812,15.0000819672131,15.4919008264463,13.4622314049587,13.9246774193548,-1.07540454785827,19.3019672131148,19.7170491803279,20.2923770491803,19.3526612903226,0.0506940772078259,8.0222524136003,13.4791842297734,13.1295908663309,13.0051527546486,4.98290034104827,8.70679245283019,9.24811525423729,6.55300260869565,7.63367142857143,-1.07312102425876,1.23785123966942,1.5966393442623,1.87704918032787,1.9408064516129,0.702955211943481
2022,19.9420454545455,23.4882926829268,28.2335227272727,27.5574712643678,7.61542580982236,13.5186458333333,18.583,15.969247311828,12.3389887640449,-1.17965706928839,18.40375,18.3916304347826,17.4569892473118,19.8564835164835,1.45273351648352,-9.08426575561021,-0.848698282635385,-4.74282292594827,-4.17853146049838,4.90573429511183,13.0228548387097,6.86821444444444,6.34222527472527,16.6024577319588,3.57960289324908,1.36367346938776,1.74585858585859,1.37323232323232,1.959,0.595326530612245
