"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2002,17.7816666666667,20.095,21.22,17.4966666666667,-0.285,10.945,11.175,13.02,10.3688888888889,-0.576111111111112,16.1233333333333,21.43,13.315,18.6888888888889,2.56555555555556,-28.4809118960605,-18.7186163569746,-27.1632602686075,-12.1136694893479,16.3672424067126,NA,NA,NA,NA,NA,1.05333333333333,2.08833333333333,2.18,3.32444444444444,2.27111111111111
2003,21.76375,19.57375,17.705,18.868,-2.89575,15.28375,13.0525,13.22,12.786,-2.49775,22.1125,19.28125,13.19125,20.185,-1.9275,49.7499328357858,40.2966555798759,50.5361941857161,44.4856962894426,-5.26423654634323,3.74185,3.0623875,3.041975,2.86051111111111,-0.881338888888889,1.5075,2.05,3.11375,4.463,2.9555
2004,19.7945454545455,31.0518181818182,21.6509090909091,39.8754545454545,20.0809090909091,13.8036363636364,16.5554545454545,14.9090909090909,15.7781818181818,1.97454545454545,21.6109090909091,19.8354545454545,15.91,19.2354545454545,-2.37545454545455,7.35660374659889,0.794805737385538,11.5705811775123,22.3106538202643,14.9540500736654,4.24940909090909,8.11332727272727,3.67906,2.63392,-1.61548909090909,1.17363636363636,1.85272727272727,2.10272727272727,3.314,2.14036363636364
2005,21.8294736842105,15.6963157894737,22.2763157894737,24.0921052631579,2.26263157894737,14.8521052631579,17.0626315789474,14.5178947368421,14.6173684210526,-0.234736842105264,19.6489473684211,15,17.1310526315789,20.0668421052632,0.417894736842108,12.7774412579859,7.19163026786967,11.8169175994072,9.34690439337929,-3.43053686460658,3.1386947368421,4.75099411764706,3.40292857142857,3.45820555555556,0.31951081871345,1.51736842105263,2.00157894736842,2.15315789473684,2.68368421052632,1.16631578947368
2006,19.4115384615385,12.1419230769231,21.8688,16.9146153846154,-2.49692307692308,12.9303846153846,13.7403846153846,15.5303846153846,10.1996153846154,-2.73076923076923,16.5026923076923,15.1569230769231,15.655,18.7269230769231,2.22423076923077,2.96707866148237,3.91158032469873,9.11154392646433,13.9389308694019,10.9718522079195,2.79049615384615,3.83816538461538,3.0895652173913,2.18309230769231,-0.607403846153846,1.23653846153846,1.98461538461538,2.34923076923077,2.98653846153846,1.75
2007,2.96766666666666,27.6262068965517,12.071724137931,10.0512903225806,7.08362365591398,10.544,15.8496666666667,8.494,7.67709677419355,-2.86690322580645,10.265,15.8806666666667,13.5863333333333,17.3135483870968,7.04854838709677,-5.83342728616312,1.42892324651287,1.74879817798517,11.521365475216,17.3547927613792,3.24736666666667,3.66952068965517,4.52957777777778,2.27722413793103,-0.970142528735632,1.34233333333333,1.932,1.91793103448276,2.43,1.08766666666667
2008,23.9922857142857,24.9823529411765,13.2570588235294,11.2537142857143,-12.7385714285714,11.5771428571429,12.6814285714286,8.95057142857143,5.75216216216216,-5.82498069498069,15.5848571428571,14.542,13.8571428571429,16.1240540540541,0.53919691119691,-44.3653689224326,-39.4131126539237,-38.7292575975636,-44.968637065732,-0.603268143299346,2.92203428571429,3.71824545454545,3.36531935483871,2.08160857142857,-0.840425714285714,1.57628571428571,2.212,2.00558823529412,2.64542857142857,1.06914285714286
2009,16.69,29.4765384615385,22.0623076923077,13.0269230769231,-3.66307692307693,12.9077358490566,16.0990384615385,13.7384905660377,8.42074074074074,-4.48699510831586,18.6641509433962,16.7066037735849,15.8683018867925,18.1418181818182,-0.522332761578046,109.54880528834,113.42422048539,85.9709615803801,77.4617044226731,-32.0871008656671,1.47746603773585,2.37263125,2.043444,1.11198039215686,-0.365485645578986,2.6,3.98075471698113,3.89423076923077,4.41259259259259,1.81259259259259
2010,16.2110169491525,38.5401694915254,23.1393103448276,14.3674137931034,-1.8436031560491,12.3372881355932,15.388813559322,13.8913559322034,8.755,-3.58228813559322,18.0483050847458,18.4028813559322,15.1257627118644,17.9128333333333,-0.135471751412432,22.9733705775248,22.4748649250792,24.8148311051654,22.7383639822668,-0.235006595258,2.39767457627119,3.27609649122807,3.2075,1.62155,-0.776124576271186,1.19915254237288,1.71637931034483,2.09758620689655,2.80827586206897,1.60912331969608
2011,14.8877777777778,20.8213333333333,21.7582258064516,9.71015873015873,-5.17761904761905,11.5312903225806,13.2560317460317,13.1246031746032,5.41651515151515,-6.11477517106549,17.3379365079365,18.2492063492064,14.5098412698413,17.1580303030303,-0.179906204906207,2.8280473410167,6.92038920861018,10.8140139404814,6.23375311385917,3.40570577284246,2.53477096774194,3.78098813559322,2.93948166666667,1.916115625,-0.618655342741935,1.18634920634921,1.533,2.15409836065574,2.49215384615385,1.30580463980464
2012,17.019696969697,24.87203125,21.7892307692308,16.5528125,-0.466884469696968,13.436,14.3096875,12.4118181818182,9.47530303030303,-3.96069696969697,19.8960606060606,18.2237878787879,15.1154545454545,18.4318181818182,-1.46424242424242,14.846455837288,14.0613715464496,21.7680609475004,13.9556996233855,-0.890756213902545,2.60013692307692,3.23876984126984,8.24927301587302,2.06212923076923,-0.538007692307692,1.44212121212121,1.71861538461538,2.57953125,2.48323076923077,1.04110955710956
2013,13.6150819672131,26.4116666666667,26.8846774193548,14.4146031746032,0.799521207390061,11.67,14.3095161290323,11.9279661016949,8.67765625,-2.99234375,18.0551612903226,16.2109677419355,15.6562903225806,18.092,0.0368387096774185,31.2572714939289,29.7650788319768,28.2142849241376,22.1757151207466,-9.08155637318229,2.57808360655738,4.23874285714286,4.20421475409836,1.9066564516129,-0.671427154944474,1.53435483870968,2.1764406779661,2.37950819672131,2.61546875,1.08111391129032
2014,24.5518333333333,30.9668333333333,39.2759677419355,8.2678125,-16.2840208333333,11.7467213114754,13.1788709677419,12.4259677419355,5.28446153846154,-6.46225977301387,20.5603225806452,17.3512903225806,14.8462903225806,14.6890769230769,-5.87124565756824,24.2885785081197,17.7500411217633,18.3291956969394,16.1993192137128,-8.08925929440687,3.4628131147541,4.0069052631579,5.17388032786885,2.18081428571429,-1.28199882903981,1.46612903225806,1.84901639344262,2.38868852459016,2.43138461538462,0.965255583126551
2015,30.5036923076923,35.03140625,31.9454545454545,7.31363636363636,-23.1900559440559,12.770447761194,14.1423880597015,11.0969696969697,5.62735294117647,-7.14309482001756,19.0353731343284,18.3789552238806,15.2050746268657,13.0477941176471,-5.9875790166813,-4.89825783821209,-3.70595567317612,-3.18585426577526,-8.85552037522449,-3.9572625370124,4.27982769230769,6.34643492063492,5.15180461538462,3.18200769230769,-1.09782,1.49969696969697,1.81924242424242,2.23030303030303,2.46208955223881,0.962392582541836
2016,17.5101428571429,33.5955882352941,23.0544285714286,10.8426666666667,-6.66747619047619,12.706301369863,12.3631506849315,10.8013698630137,8.47421052631579,-4.23209084354722,21.1568493150685,18.0245205479452,15.9056164383562,17.3857894736842,-3.77105984138428,37.8896589793256,24.4818269909299,24.2990731838885,36.0096374518664,-1.88002152745914,5.42819714285714,5.73197164179104,10.6601671428571,1.96030684931507,-3.46789029354207,1.72315068493151,2.25397260273973,2.44458333333333,3.21565789473684,1.49250720980534
2017,24.8089743589744,21.8625675675676,29.1095061728395,15.12175,-9.68722435897436,15.5633734939759,15.1936144578313,13.0530120481928,9.02590361445783,-6.53746987951807,20.7407228915663,19.019156626506,16.2332530120482,18.713734939759,-2.02698795180723,20.9427044271565,14.8607413788025,7.98793940246047,6.30090002428738,-14.6418044028691,7.076925,9.76587105263158,6.34350253164557,5.18718888888889,-1.88973611111111,1.52590361445783,1.89927710843373,2.17395061728395,2.46536585365854,0.939462239200705
2018,32.6814285714286,28.2412658227848,23.7522093023256,11.6972093023256,-20.984219269103,16.3676136363636,15.5498863636364,11.6138636363636,7.97788888888889,-8.38972474747475,20.61875,19.1403409090909,16.8311363636364,17.7473333333333,-2.87141666666666,6.98358349608982,6.831758943846,4.84012457508052,5.07331241561875,-1.91027108047107,5.43081176470588,11.20394,5.36675294117647,3.56960449438202,-1.86120727032386,1.54022727272727,1.81954545454545,2.27827586206897,2.51733333333333,0.977106060606061
