"Year","MICROSOFT","APPLE","NVIDIA","AMAZON.COM","META PLATFORMS A","ALPHABET A","TESLA","ELI LILLY","BROADCOM","JP MORGAN CHASE & CO.","UNITEDHEALTH GROUP","WALMART","VISA 'A'","EXXON MOBIL","MASTERCARD","JOHNSON & JOHNSON","PROCTER & GAMBLE","HOME DEPOT","MERCK & COMPANY","COSTCO WHOLESALE","ABBVIE","ORACLE","CHEVRON","ADVANCED MICRO DEVICES","COCA COLA","BANK OF AMERICA","SALESFORCE","ACCENTURE CLASS A","ADOBE (NAS)","NETFLIX","PEPSICO","CISCO SYSTEMS","LINDE (NYS)","THERMO FISHER SCIENTIFIC","MCDONALDS","ABBOTT LABORATORIES","WALT DISNEY","INTEL","INTERNATIONAL BUS.MCHS.","WELLS FARGO & CO","T-MOBILE US","DANAHER","GENERAL ELECTRIC","INTUIT","CATERPILLAR","QUALCOMM","VERIZON COMMUNICATIONS","COMCAST A","PFIZER","UBER TECHNOLOGIES","AMGEN","APPLIED MATS.","S&P GLOBAL","AMERICAN EXPRESS","SERVICENOW","UNION PACIFIC","CITIGROUP","TEXAS INSTRUMENTS","MORGAN STANLEY","PHILIP MORRIS INTL.","NIKE 'B'","PARKER-HANNIFIN","BOEING","GOLDMAN SACHS GP.","BLACKROCK","HONEYWELL INTL.","INTUITIVE SURGICAL","LOWE'S COMPANIES","STRYKER","BOOKING HOLDINGS","CONOCOPHILLIPS","LAM RESEARCH","PROLOGIS REIT","RTX","AT&T","BRISTOL MYERS SQUIBB","NEXTERA ENERGY","STARBUCKS","EATON","ELEVANCE HEALTH","PROGRESSIVE OHIO","TJX","VERTEX PHARMS.","CHARLES SCHWAB","MEDTRONIC","UNITED PARCEL SER.'B'","AUTOMATIC DATA PROC.","CHUBB","CVS HEALTH","LOCKHEED MARTIN","MONDELEZ INTERNATIONAL CL.A","REGENERON PHARMS.","CIGNA","DEERE","MICRON TECHNOLOGY","PALO ALTO NETWORKS","ANALOG DEVICES","BOSTON SCIENTIFIC","GILEAD SCIENCES","MARSH & MCLENNAN","ZOETIS A","BLACKSTONE","INGERSOLL RAND","KLA","SYNOPSYS","ALTRIA GROUP","AMERICAN TOWER","CADENCE DESIGN SYS.","CME GROUP","FISERV","HCA HEALTHCARE","INTERCONTINENTAL EX.","ARISTA NETWORKS","EQUINIX REIT","ILLINOIS TOOL WORKS","MSCI","SHERWIN-WILLIAMS","WASTE MANAGEMENT","BECTON DICKINSON","CHIPOTLE MEXN.GRILL","COLGATE-PALM.","CSX","GENERAL DYNAMICS","MARRIOTT INTL.'A'","MOODY'S","SCHLUMBERGER","TARGET","3M","AIRBNB A","AMPHENOL 'A'","DUKE ENERGY","FEDEX","GENERAL MOTORS","MCKESSON","NORTHROP GRUMMAN","SOUTHERN","TRANE TECHNOLOGIES","TRANSDIGM GROUP","US BANCORP","AON CLASS A","EOG RES.","FORD MOTOR","LULULEMON ATHLETICA","MARATHON PETROLEUM","MONSTER BEVERAGE","NXP SEMICONDUCTORS","O REILLY AUTOMOTIVE","PAYPAL HOLDINGS","PHILLIPS 66","CINTAS","ECOLAB","EMERSON ELECTRIC","FREEPORT-MCMORAN","NORFOLK SOUTHERN","OCCIDENTAL PTL.","PNC FINL.SVS.GP.","ROPER TECHNOLOGIES","AIR PRDS.& CHEMS.","AUTODESK","FORTINET","KRAFT HEINZ","MOTOROLA SOLUTIONS","PACCAR","PRUDENTIAL FINL.","REPUBLIC SVS.'A'","AMERICAN INTL.GP.","ARTHUR J GALLAGHER","CAPITAL ONE FINL.","CENCORA","COPART","EDWARDS LIFESCIENCES","HILTON WORLDWIDE HDG.","HUMANA","IDEXX LABORATORIES","NUCOR","PIONEER NTRL.RES.","TRAVELERS COS.","TRUIST FINANCIAL","VALERO ENERGY","WELLTOWER","AFLAC","ALLSTATE ORD SHS","AUTOZONE","BANK OF NEW YORK MELLON","CARRIER GLOBAL","CENTENE","CONSTELLATION ENERGY","CROWN CASTLE","D R HORTON","DIGITAL REALTY TST.","ESTEE LAUDER COS.'A'","GENERAL MILLS","HESS","L3HARRIS TECHNOLOGIES","METLIFE","MICROCHIP TECH.","NASDAQ","NEWMONT","OLD DOMINION FGT.LINES","PAYCHEX","PUBLIC STORAGE","REALTY INCOME","ROSS STORES","SIMON PROPERTY GROUP","TE CONNECTIVITY","UNITED RENTALS","WW GRAINGER","AGILENT TECHS.","AMER.ELEC.PWR.","AMERIPRISE FINL.","AMETEK","ARCHER DANIELS MIDLAND","CHARTER COMMS.CL.A","COGNIZANT TECH.SLTN.'A'","CONSTELLATION BRANDS 'A'","DEXCOM","DISCOVER FINANCIAL SVS.","DOMINION ENERGY","DOW ORD SHS","ELECTRONIC ARTS","FASTENAL","GARTNER 'A'","GE HEALTHCARE TECHNOLOGIES","HP","IQVIA HOLDINGS","JOHNSON CONTROLS INTL.","KEURIG DR PEPPER","KIMBERLY-CLARK","KROGER","LAS VEGAS SANDS","ONEOK","PG&E","SEMPRA","SYSCO","WILLIAMS","YUM! BRANDS","BIOGEN","CARNIVAL","CORTEVA","CUMMINS","DOLLAR GENERAL","DOLLAR TREE","DUPONT DE NEMOURS","EXELON","FIDELITY NAT.INFO.SVS.","HERSHEY","KENVUE","KINDER MORGAN","LENNAR 'A'","LOEWS","MARTIN MRTA.MATS.","MODERNA","OTIS WORLDWIDE","ROCKWELL AUTOMATION","SMITH (AO)","ULTA BEAUTY","VERISK ANALYTICS CL.A","VULCAN MATERIALS","XYLEM","ARCH CAP.GP.","CARDINAL HEALTH","CDW","CONSOLIDATED EDISON","COSTAR GP.","DARDEN RESTAURANTS","DELTA AIR LINES","DIAMONDBACK ENERGY","EBAY","EQUIFAX","FAIR ISAAC","FEDERAL REALTY INV.TST.","GARMIN","GLOBAL PAYMENTS","HALLIBURTON","HOWMET AEROSPACE","LYONDELLBASELL INDS.CL.A","MONOLITHIC PWR.SYS.","ON SEMICONDUCTOR","PPG INDUSTRIES","PUB.SER.ENTER.GP.","QUANTA SERVICES","ROYAL CARIBBEAN GROUP","VICI PPTYS","WARNER BROS DISCOVERY SERIES A","XCEL ENERGY","ZIMMER BIOMET HDG.","ANSYS","BAKER HUGHES A","CBRE GROUP CLASS A","CF INDUSTRIES HDG.","CORNING","DEVON ENERGY","EDISON INTL.","EVERSOURCE ENERGY","EXTRA SPACE STRG.","FIFTH THIRD BANCORP","FORTIVE","HARTFORD FINL.SVS.GP.","KEYSIGHT TECHNOLOGIES","M&T BANK","MARATHON OIL","METTLER TOLEDO INTL.","RESMED","ROLLINS","STATE STREET","STEEL DYNAMICS","TAKE TWO INTACT.SFTW.","TELEDYNE TECHS.","TRACTOR SUPPLY","WEST PHARM.SVS.","WILLIS TOWERS WATSON","AKAMAI TECHS.","ALEXANDRIA RLST.EQTIES.","ALIGN TECHNOLOGY","AMERICAN WATER WORKS","APTIV","AVALONBAY COMMNS.","AVERY DENNISON","AXON ENTERPRISE","BALL","BAXTER INTL.","BEST BUY","BROADRIDGE FINL.SLTN.","BROWN & BROWN","BROWN-FORMAN 'B'","BUILDERS FIRSTSOURCE","CAMPBELL SOUP","CBOE GLOBAL MARKETS(BTS)","CHURCH & DWIGHT CO.","COOPER COS.","DOMINO'S PIZZA","DOVER","DTE ENERGY","ENPHASE ENERGY","ENTERGY","EPAM SYSTEMS","EQUITY RESD.TST.PROPS. SHBI","EXPEDITORS INTL.OF WASH.","FIRST SOLAR","FIRSTENERGY","FLEETCOR TECHNOLOGIES","GEN DIGITAL","GENUINE PARTS","HUNT JB TRANSPORT SVS.","HUNTINGTON BCSH.","ILLUMINA","INTL.FLAVORS & FRAG.","INVITATION HOMES","IRON MOUNTAIN","JABIL","JACOBS SOLUTIONS","KELLANOVA","LEIDOS HOLDINGS","LIVE NATION ENTM.","MOLINA HEALTHCARE","NORTHERN TRUST","NVR","PTC","PULTEGROUP","RAYMOND JAMES FINL.","REGIONS FINL.NEW","SBA COMMS.","SEAGATE TECHNOLOGY HOLDINGS","SOUTHWEST AIRLINES","STERIS","T ROWE PRICE GROUP","TARGA RESOURCES","VERALTO","VERISIGN","W R BERKLEY","WABTEC","WALGREENS BOOTS ALLIANCE","WEC ENERGY GROUP","WESTERN DIGITAL","WEYERHAEUSER","AES","ALBEMARLE","AMCOR","AMEREN","ATMOS ENERGY","BUNGE GLOBAL","CARMAX","CATALENT","CELANESE","CENTERPOINT EN.","CHAS.RVR.LABS.INTL.","CINCINNATI FINL.","CITIZENS FINANCIAL GROUP","CLOROX","CMS ENERGY","COTERRA ENERGY","DAYFORCE","EASTMAN CHEMICAL","EQT","EVEREST GROUP","EXPEDIA GROUP","FACTSET RESEARCH SYS.","FRANKLIN RESOURCES","HEWLETT PACKARD ENTER.","HNTGTN.INGALLS INDS.","HOLOGIC","HORMEL FOODS","HUBBELL","IDEX","INTERNATIONAL PAPER","INTERPUBLIC GROUP","KEYCORP","LABORATORY CORP.OF AM. HDG.","LKQ","MASCO","MCCORMICK & COMPANY NV.","MGM RESORTS INTL.","NETAPP","NORDSON","OMNICOM GROUP","PACKAGING CORP.OF AM.","PAYCOM SOFTWARE","PPL","PRINCIPAL FINL.GP.","REVVITY","SKYWORKS SOLUTIONS","SYNCHRONY FINANCIAL","TAPESTRY","TERADYNE (XSC)","TEXTRON","TRIMBLE","TYLER TECHNOLOGIES","TYSON FOODS 'A'","UNITED AIRLINES HOLDINGS","VENTAS","VIATRIS","WATERS","ALLEGION","ALLIANT ENERGY (XSC)","AMERICAN AIRLINES GROUP","BATH AND BODY WORKS","BIO-TECHNE","BOSTON PROPERTIES","CAMDEN PROPERTY TST.","COMERICA","CONAGRA BRANDS","DAVITA","ESSEX PROPERTY TST.","EVERGY","F5","FOX A","GLOBE LIFE","HENRY SCHEIN","HOST HOTELS & RESORTS REIT","INCYTE","INSULET","J M SMUCKER","JACK HENRY AND ASSOCIATES","JUNIPER NETWORKS","KIMCO REALTY","LAMB WESTON HOLDINGS","MID-AMER.APT COMMUNITIES","MOLSON COORS BEVERAGE COMPANY B","MOSAIC","NEWS 'A'","NISOURCE","NRG ENERGY","PARAMOUNT GLOBAL B","PENTAIR","POOL","QORVO","QUEST DIAGNOSTICS","RALPH LAUREN CL.A","REGENCY CENTERS","SNAP-ON","STANLEY BLACK & DECKER","TELEFLEX","UDR","UNIVERSAL HEALTH SVS.'B'","V F","WESTROCK","WYNN RESORTS","ZEBRA TECHNOLOGIES 'A'","APA","ASSURANT","BIO-RAD LABORATORIES 'A'","BORGWARNER","CAESARS ENTERTAINMENT","CH ROBINSON WWD.","DENTSPLY SIRONA","ETSY","FMC","GENERAC HOLDINGS","HASBRO","#ERROR","INVESCO","MARKETAXESS HOLDINGS","MATCH GROUP","MOHAWK INDUSTRIES","NORWEGIAN CRUISE LINE HDG.","PINNACLE WEST CAP.","ROBERT HALF","WHIRLPOOL","ZIONS BANCORP.","ALPHABET 'C'","BERKSHIRE HATHAWAY 'B'","FOX B","NEWS 'B'"
"2000","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2002","38.729999999999997","NA","17.649999999999999","28.68","NA","NA","NA","46.11","NA","23.49","23.81","25.22","NA","37.479999999999997","NA","73.37","77.599999999999994","63.12","64.61","62.96","NA","35.81","57.37","33.36","31.56","15.68","NA","NA","68.400000000000006","NA","45.26","50.23","NA","8.84","64.78","42.23","37.43","51.54","35.56","10.83","NA","NA","54.25","41.97","NA","22.89","19.87","13.55","33.270000000000003","NA","23.4","46.49","NA","55.49","NA","43.03","37.229999999999997","68.02","37.619999999999997","NA","NA","20.52","44.26","55.39","NA","22.86","NA","37.32","24.99","NA","27.72","NA","NA","38.11","24.06","65.45","29.68","46.31","NA","NA","37.72","NA","NA","31.33","40.049999999999997","54.73","77.95","26.6","27.58","29.51","24.77","NA","NA","NA","20.82","NA","NA","28.42","NA","32.01","NA","NA","NA","21.3","NA","80.14","NA","NA","NA","15.04","39.799999999999997","NA","NA","NA","3.58","NA","NA","NA","45.66","NA","41.45","31.46","31.97","32.58","NA","35.979999999999997","41.89","70.3","NA","NA","50.75","25.74","NA","NA","33.200000000000003","47.25","NA","NA","31.64","59.22","5.22","NA","NA","NA","NA","NA","NA","NA","NA","19.440000000000001","NA","19.73","45.03","NA","35.86","32.76","NA","NA","14.07","NA","NA","44.73","29.45","32.24","NA","18.760000000000002","NA","NA","12.11","NA","NA","NA","10.32","NA","8.7200000000000006","NA","19.579999999999998","20.56","10.86","NA","47.68","48.72","10.68","60.73","NA","NA","NA","NA","19.68","NA","10.64","41.45","9.36","NA","64.16","NA","NA","NA","NA","12.84","16.399999999999999","NA","NA","NA","NA","NA","15.19","26.95","29.33","NA","NA","NA","NA","NA","16.02","NA","NA","25.94","NA","NA","NA","NA","NA","58.6","NA","30.41","NA","22.07","21.82","NA","NA","NA","16.37","35.76","8.32","NA","19.21","17.82","NA","24.31","NA","NA","NA","32.53","NA","11.41",NA,"NA","9.4600000000000009","7.07","NA","NA","NA","42.16","NA","NA","NA","7.25","NA","NA","41.07","NA","31.1","NA","29.64","NA","NA","43.6","10.64","NA","NA","NA","NA","33.630000000000003","NA","NA","NA","NA","14.85","38.01","NA","NA","NA","NA","16.86","24.84","NA","49.1","NA","NA","33.46","15.4","52.05","NA","NA","NA","NA","42.97","NA","17.600000000000001","84.14","NA","NA","NA","49.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.34","NA","15.51","83.31","12.6","NA","NA","6.31","NA","13.73","NA","NA","NA","NA","7.45","19.71","NA","54.37","NA","49.56","NA","NA","9.73","NA","26.63","3.61","NA","6.96","NA","8.6300000000000008","NA","NA","30.19","NA","9.5500000000000007","NA","NA","NA","35.159999999999997","NA","16.75","17.260000000000002","NA","5.99","NA","NA","5.71","NA","13.2","NA",NA,"11.39","NA","NA","21.56","NA","NA","NA","NA","23.23","NA","28.53","NA","NA","NA","NA","NA","9.39","NA","19.809999999999999","NA","4.5","11.72","NA","NA","44.05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","30.64","7.92","23.02","NA","17.260000000000002","16.97","18.62","14.27","NA","NA","NA","NA","39.979999999999997","32.24","NA","NA","NA","30.72","7.09","21.72","NA","NA","NA","NA","NA","24.99","16.7","NA","NA","NA","NA","NA","12.85","NA","13.73","NA","NA","NA","NA","NA","NA","15.56","NA","NA","NA","NA","NA","NA","NA","19.95","NA","NA","11.17","NA","NA","4.74","NA","NA","NA","NA","NA","36.67","NA","NA","25.36","12.29","NA","NA","NA","19.260000000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.53","NA","10.69",NA,"56.13","NA","NA","NA","NA","35.380000000000003","17.239999999999998","45.71","32.270000000000003","NA","8.82","NA","NA"
"2003","27.7","NA","18.850000000000001","27.48","NA","NA","NA","38.32","NA","21.83","35.119999999999997","20.51","NA","51.76","NA","53.7","80.930000000000007","64.989999999999995","60.35","57.94","NA","33.51","43.91","32.71","26.38","32.229999999999997","NA","NA","69.41","NA","43.32","80.83","NA","7.75","72.010000000000005","30.66","32.25","40.61","69.849999999999994","9.7899999999999991","NA","NA","40.56","36.53","NA","19.86","17.149999999999999","3.4","30.74","NA","21.75","32.44","NA","44.67","NA","70.89","39.6","71.69","56.78","NA","NA","8.4700000000000006","49.39","39.35","NA","40.9","NA","32.04","20.84","NA","13.23","NA","NA","41.8","22.05","91.73","53.68","54.85","NA","NA","65.459999999999994","NA","NA","68.63","40.700000000000003","49.51","40.229999999999997","34.549999999999997","52.58","33.81","60.93","NA","NA","NA","26.84","NA","NA","30.93","NA","21.32","NA","NA","NA","6.7","NA","60.2","NA","NA","NA","12.6","40.67","NA","NA","NA","9.61","NA","NA","NA","50.35","NA","59.02","13.91","20.29","23.46","NA","42.15","36.369999999999997","38.51","NA","NA","57.72","32.409999999999997","NA","NA","27.66","53.06","NA","NA","26.45","22.67","5.62","NA","NA","NA","NA","NA","NA","NA","NA","19.93","NA","34.08","11.21","NA","45.28","58.44","NA","NA","6.36","NA","NA","48.53","16.79","29.44","NA","12.52","NA","NA","8.4","NA","NA","NA","7.34","NA","17.14","NA","31.99","12.5","20.04","NA","66.06","47.04","10.56","72.08","NA","NA","NA","NA","10.7","NA","15.5","44.41","10.8","NA","60.35","NA","NA","NA","NA","15.53","12.71","NA","NA","NA","NA","NA","12.35","25.43","28.73","NA","NA","NA","NA","NA","18.29","NA","NA","22.13","NA","NA","NA","NA","NA","65.09","NA","40.33","NA","54.4","17.38","NA","NA","NA","14.58","53.01","7.15","NA","27.53","26.71","NA","33.880000000000003","NA","NA","NA","32.53","NA","9.18",NA,"NA","9.6300000000000008","25.68","NA","NA","NA","30.93","NA","NA","NA","26.93","NA","NA","18.68","NA","36.32","NA","46.11","NA","NA","44.4","15.69","NA","NA","NA","NA","36.450000000000003","NA","NA","NA","NA","9.6300000000000008","24.06","NA","NA","NA","NA","19.23","23.1","NA","42.77","NA","NA","49.81","10","52.61","NA","NA","41.37","NA","38.909999999999997","NA","35.799999999999997","61.77","NA","NA","NA","53.41","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.899999999999999","NA","30.63","70.790000000000006","19.8","NA","NA","8.58","NA","10.11","NA","NA","NA","NA","10.41","14.48","NA","47.72","NA","41.25","NA","NA","3.09","NA","10.72","18.5","NA","6.11","NA","6.4","NA","NA","30.19","NA","7.33","NA","NA","NA","20.85","NA","35.54","11.88","NA","13.42","NA","NA","5.71","NA","17.52","NA",NA,"5.0599999999999996","NA","NA","40.590000000000003","NA","NA","NA","NA","14.09","NA","23.35","NA","NA","NA","NA","NA","20.3","NA","11.69","NA","3.79","8.32","NA","NA","26.12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","33.61","7.03","23.81","NA","46.45","14.01","12.61","15.71","NA","NA","NA","NA","26.92","29.14","NA","NA","NA","27.48","17.260000000000002","29.71","NA","NA","NA","NA","NA","23.57","29.79","NA","NA","NA","NA","NA","14.81","NA","18.32","NA","NA","NA","NA","NA","NA","10.86","NA","NA","NA","NA","NA","NA","NA","15.37","NA","NA","11.81","NA","NA","7.6","NA","NA","NA","NA","NA","26.79","NA","NA","24.09","16.77","NA","NA","NA","17.760000000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.63","NA","7.68",NA,"47","NA","NA","NA","NA","35.380000000000003","10.39","39.71","32.4","NA","8.82","NA","NA"
