"Year","MICROSOFT","APPLE","NVIDIA","AMAZON.COM","META PLATFORMS A","ALPHABET A","TESLA","ELI LILLY","BROADCOM","JP MORGAN CHASE & CO.","UNITEDHEALTH GROUP","WALMART","VISA 'A'","EXXON MOBIL","MASTERCARD","JOHNSON & JOHNSON","PROCTER & GAMBLE","HOME DEPOT","MERCK & COMPANY","COSTCO WHOLESALE","ABBVIE","ORACLE","CHEVRON","ADVANCED MICRO DEVICES","COCA COLA","BANK OF AMERICA","SALESFORCE","ACCENTURE CLASS A","ADOBE (NAS)","NETFLIX","PEPSICO","CISCO SYSTEMS","LINDE (NYS)","THERMO FISHER SCIENTIFIC","MCDONALDS","ABBOTT LABORATORIES","WALT DISNEY","INTEL","INTERNATIONAL BUS.MCHS.","WELLS FARGO & CO","T-MOBILE US","DANAHER","GENERAL ELECTRIC","INTUIT","CATERPILLAR","QUALCOMM","VERIZON COMMUNICATIONS","COMCAST A","PFIZER","UBER TECHNOLOGIES","AMGEN","APPLIED MATS.","S&P GLOBAL","AMERICAN EXPRESS","SERVICENOW","UNION PACIFIC","CITIGROUP","TEXAS INSTRUMENTS","MORGAN STANLEY","PHILIP MORRIS INTL.","NIKE 'B'","PARKER-HANNIFIN","BOEING","GOLDMAN SACHS GP.","BLACKROCK","HONEYWELL INTL.","INTUITIVE SURGICAL","LOWE'S COMPANIES","STRYKER","BOOKING HOLDINGS","CONOCOPHILLIPS","LAM RESEARCH","PROLOGIS REIT","RTX","AT&T","BRISTOL MYERS SQUIBB","NEXTERA ENERGY","STARBUCKS","EATON","ELEVANCE HEALTH","PROGRESSIVE OHIO","TJX","VERTEX PHARMS.","CHARLES SCHWAB","MEDTRONIC","UNITED PARCEL SER.'B'","AUTOMATIC DATA PROC.","CHUBB","CVS HEALTH","LOCKHEED MARTIN","MONDELEZ INTERNATIONAL CL.A","REGENERON PHARMS.","CIGNA","DEERE","MICRON TECHNOLOGY","PALO ALTO NETWORKS","ANALOG DEVICES","BOSTON SCIENTIFIC","GILEAD SCIENCES","MARSH & MCLENNAN","ZOETIS A","BLACKSTONE","INGERSOLL RAND","KLA","SYNOPSYS","ALTRIA GROUP","AMERICAN TOWER","CADENCE DESIGN SYS.","CME GROUP","FISERV","HCA HEALTHCARE","INTERCONTINENTAL EX.","ARISTA NETWORKS","EQUINIX REIT","ILLINOIS TOOL WORKS","MSCI","SHERWIN-WILLIAMS","WASTE MANAGEMENT","BECTON DICKINSON","CHIPOTLE MEXN.GRILL","COLGATE-PALM.","CSX","GENERAL DYNAMICS","MARRIOTT INTL.'A'","MOODY'S","SCHLUMBERGER","TARGET","3M","AIRBNB A","AMPHENOL 'A'","DUKE ENERGY","FEDEX","GENERAL MOTORS","MCKESSON","NORTHROP GRUMMAN","SOUTHERN","TRANE TECHNOLOGIES","TRANSDIGM GROUP","US BANCORP","AON CLASS A","EOG RES.","FORD MOTOR","LULULEMON ATHLETICA","MARATHON PETROLEUM","MONSTER BEVERAGE","NXP SEMICONDUCTORS","O REILLY AUTOMOTIVE","PAYPAL HOLDINGS","PHILLIPS 66","CINTAS","ECOLAB","EMERSON ELECTRIC","FREEPORT-MCMORAN","NORFOLK SOUTHERN","OCCIDENTAL PTL.","PNC FINL.SVS.GP.","ROPER TECHNOLOGIES","AIR PRDS.& CHEMS.","AUTODESK","FORTINET","KRAFT HEINZ","MOTOROLA SOLUTIONS","PACCAR","PRUDENTIAL FINL.","REPUBLIC SVS.'A'","AMERICAN INTL.GP.","ARTHUR J GALLAGHER","CAPITAL ONE FINL.","CENCORA","COPART","EDWARDS LIFESCIENCES","HILTON WORLDWIDE HDG.","HUMANA","IDEXX LABORATORIES","NUCOR","PIONEER NTRL.RES.","TRAVELERS COS.","TRUIST FINANCIAL","VALERO ENERGY","WELLTOWER","AFLAC","ALLSTATE ORD SHS","AUTOZONE","BANK OF NEW YORK MELLON","CARRIER GLOBAL","CENTENE","CONSTELLATION ENERGY","CROWN CASTLE","D R HORTON","DIGITAL REALTY TST.","ESTEE LAUDER COS.'A'","GENERAL MILLS","HESS","L3HARRIS TECHNOLOGIES","METLIFE","MICROCHIP TECH.","NASDAQ","NEWMONT","OLD DOMINION FGT.LINES","PAYCHEX","PUBLIC STORAGE","REALTY INCOME","ROSS STORES","SIMON PROPERTY GROUP","TE CONNECTIVITY","UNITED RENTALS","WW GRAINGER","AGILENT TECHS.","AMER.ELEC.PWR.","AMERIPRISE FINL.","AMETEK","ARCHER DANIELS MIDLAND","CHARTER COMMS.CL.A","COGNIZANT TECH.SLTN.'A'","CONSTELLATION BRANDS 'A'","DEXCOM","DISCOVER FINANCIAL SVS.","DOMINION ENERGY","DOW ORD SHS","ELECTRONIC ARTS","FASTENAL","GARTNER 'A'","GE HEALTHCARE TECHNOLOGIES","HP","IQVIA HOLDINGS","JOHNSON CONTROLS INTL.","KEURIG DR PEPPER","KIMBERLY-CLARK","KROGER","LAS VEGAS SANDS","ONEOK","PG&E","SEMPRA","SYSCO","WILLIAMS","YUM! BRANDS","BIOGEN","CARNIVAL","CORTEVA","CUMMINS","DOLLAR GENERAL","DOLLAR TREE","DUPONT DE NEMOURS","EXELON","FIDELITY NAT.INFO.SVS.","HERSHEY","KENVUE","KINDER MORGAN","LENNAR 'A'","LOEWS","MARTIN MRTA.MATS.","MODERNA","OTIS WORLDWIDE","ROCKWELL AUTOMATION","SMITH (AO)","ULTA BEAUTY","VERISK ANALYTICS CL.A","VULCAN MATERIALS","XYLEM","ARCH CAP.GP.","CARDINAL HEALTH","CDW","CONSOLIDATED EDISON","COSTAR GP.","DARDEN RESTAURANTS","DELTA AIR LINES","DIAMONDBACK ENERGY","EBAY","EQUIFAX","FAIR ISAAC","FEDERAL REALTY INV.TST.","GARMIN","GLOBAL PAYMENTS","HALLIBURTON","HOWMET AEROSPACE","LYONDELLBASELL INDS.CL.A","MONOLITHIC PWR.SYS.","ON SEMICONDUCTOR","PPG INDUSTRIES","PUB.SER.ENTER.GP.","QUANTA SERVICES","ROYAL CARIBBEAN GROUP","VICI PPTYS","WARNER BROS DISCOVERY SERIES A","XCEL ENERGY","ZIMMER BIOMET HDG.","ANSYS","BAKER HUGHES A","CBRE GROUP CLASS A","CF INDUSTRIES HDG.","CORNING","DEVON ENERGY","EDISON INTL.","EVERSOURCE ENERGY","EXTRA SPACE STRG.","FIFTH THIRD BANCORP","FORTIVE","HARTFORD FINL.SVS.GP.","KEYSIGHT TECHNOLOGIES","M&T BANK","MARATHON OIL","METTLER TOLEDO INTL.","RESMED","ROLLINS","STATE STREET","STEEL DYNAMICS","TAKE TWO INTACT.SFTW.","TELEDYNE TECHS.","TRACTOR SUPPLY","WEST PHARM.SVS.","WILLIS TOWERS WATSON","AKAMAI TECHS.","ALEXANDRIA RLST.EQTIES.","ALIGN TECHNOLOGY","AMERICAN WATER WORKS","APTIV","AVALONBAY COMMNS.","AVERY DENNISON","AXON ENTERPRISE","BALL","BAXTER INTL.","BEST BUY","BROADRIDGE FINL.SLTN.","BROWN & BROWN","BROWN-FORMAN 'B'","BUILDERS FIRSTSOURCE","CAMPBELL SOUP","CBOE GLOBAL MARKETS(BTS)","CHURCH & DWIGHT CO.","COOPER COS.","DOMINO'S PIZZA","DOVER","DTE ENERGY","ENPHASE ENERGY","ENTERGY","EPAM SYSTEMS","EQUITY RESD.TST.PROPS. SHBI","EXPEDITORS INTL.OF WASH.","FIRST SOLAR","FIRSTENERGY","FLEETCOR TECHNOLOGIES","GEN DIGITAL","GENUINE PARTS","HUNT JB TRANSPORT SVS.","HUNTINGTON BCSH.","ILLUMINA","INTL.FLAVORS & FRAG.","INVITATION HOMES","IRON MOUNTAIN","JABIL","JACOBS SOLUTIONS","KELLANOVA","LEIDOS HOLDINGS","LIVE NATION ENTM.","MOLINA HEALTHCARE","NORTHERN TRUST","NVR","PTC","PULTEGROUP","RAYMOND JAMES FINL.","REGIONS FINL.NEW","SBA COMMS.","SEAGATE TECHNOLOGY HOLDINGS","SOUTHWEST AIRLINES","STERIS","T ROWE PRICE GROUP","TARGA RESOURCES","VERALTO","VERISIGN","W R BERKLEY","WABTEC","WALGREENS BOOTS ALLIANCE","WEC ENERGY GROUP","WESTERN DIGITAL","WEYERHAEUSER","AES","ALBEMARLE","AMCOR","AMEREN","ATMOS ENERGY","BUNGE GLOBAL","CARMAX","CATALENT","CELANESE","CENTERPOINT EN.","CHAS.RVR.LABS.INTL.","CINCINNATI FINL.","CITIZENS FINANCIAL GROUP","CLOROX","CMS ENERGY","COTERRA ENERGY","DAYFORCE","EASTMAN CHEMICAL","EQT","EVEREST GROUP","EXPEDIA GROUP","FACTSET RESEARCH SYS.","FRANKLIN RESOURCES","HEWLETT PACKARD ENTER.","HNTGTN.INGALLS INDS.","HOLOGIC","HORMEL FOODS","HUBBELL","IDEX","INTERNATIONAL PAPER","INTERPUBLIC GROUP","KEYCORP","LABORATORY CORP.OF AM. HDG.","LKQ","MASCO","MCCORMICK & COMPANY NV.","MGM RESORTS INTL.","NETAPP","NORDSON","OMNICOM GROUP","PACKAGING CORP.OF AM.","PAYCOM SOFTWARE","PPL","PRINCIPAL FINL.GP.","REVVITY","SKYWORKS SOLUTIONS","SYNCHRONY FINANCIAL","TAPESTRY","TERADYNE (XSC)","TEXTRON","TRIMBLE","TYLER TECHNOLOGIES","TYSON FOODS 'A'","UNITED AIRLINES HOLDINGS","VENTAS","VIATRIS","WATERS","ALLEGION","ALLIANT ENERGY (XSC)","AMERICAN AIRLINES GROUP","BATH AND BODY WORKS","BIO-TECHNE","BOSTON PROPERTIES","CAMDEN PROPERTY TST.","COMERICA","CONAGRA BRANDS","DAVITA","ESSEX PROPERTY TST.","EVERGY","F5","FOX A","GLOBE LIFE","HENRY SCHEIN","HOST HOTELS & RESORTS REIT","INCYTE","INSULET","J M SMUCKER","JACK HENRY AND ASSOCIATES","JUNIPER NETWORKS","KIMCO REALTY","LAMB WESTON HOLDINGS","MID-AMER.APT COMMUNITIES","MOLSON COORS BEVERAGE COMPANY B","MOSAIC","NEWS 'A'","NISOURCE","NRG ENERGY","PARAMOUNT GLOBAL B","PENTAIR","POOL","QORVO","QUEST DIAGNOSTICS","RALPH LAUREN CL.A","REGENCY CENTERS","SNAP-ON","STANLEY BLACK & DECKER","TELEFLEX","UDR","UNIVERSAL HEALTH SVS.'B'","V F","WESTROCK","WYNN RESORTS","ZEBRA TECHNOLOGIES 'A'","APA","ASSURANT","BIO-RAD LABORATORIES 'A'","BORGWARNER","CAESARS ENTERTAINMENT","CH ROBINSON WWD.","DENTSPLY SIRONA","ETSY","FMC","GENERAC HOLDINGS","HASBRO","#ERROR","INVESCO","MARKETAXESS HOLDINGS","MATCH GROUP","MOHAWK INDUSTRIES","NORWEGIAN CRUISE LINE HDG.","PINNACLE WEST CAP.","ROBERT HALF","WHIRLPOOL","ZIONS BANCORP.","ALPHABET 'C'","BERKSHIRE HATHAWAY 'B'","FOX B","NEWS 'B'"
"2000","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA"
"2001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA"
"2002","NA","NA","NA","NA","NA","NA","NA","176.36","NA","NA","NA","NA","NA","NA","NA","33.06","78.23","NA","NA","NA","NA","NA","640.63","NA","NA","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","23.82","NA","NA","32.43","NA","NA","NA","NA","NA","NA","NA","NA","NA","84.25","NA","NA","33.92","NA","NA","NA","NA","13.24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","878.12","NA","NA","NA","NA","61.03","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","104.63","NA","NA","NA","NA","NA","NA","NA","NA","1092.2","NA","NA","4088.08","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2577.0300000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.39","NA","68.97","NA","840.42","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","116.64","NA","NA","NA","929.46","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","67.010000000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","2660.58","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","557.92999999999995","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","87.39","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","4179.4399999999996",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5062.83","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA"
"2003","NA","NA","NA","NA","NA","NA","NA","164.82","NA","NA","NA","NA","NA","639.09","NA","27.47","71.97","NA","NA","NA","NA","NA","524.42999999999995","NA","273.29000000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","90.51","NA","34.840000000000003","26.19","NA","NA","NA","NA","NA","NA","NA","NA","NA","61.9","NA","NA","37.75","NA","NA","NA","NA","21.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","506.91","NA","NA","NA","NA","61.65","NA","NA","NA","NA","NA","NA","NA",NA,"NA","197.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28.48","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","99.13","NA","NA","NA","NA","NA","NA","NA","NA","948.73","NA","NA","3622.36","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1766.34","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.55","NA","78.430000000000007","NA","816.32","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","128.41999999999999","NA","NA","NA","1221.28","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","62.62","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","157.63999999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"10171.01","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","457.41","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","85.8","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","4103.2299999999996",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","71.8","NA","NA","NA","NA","NA","NA","NA","5550.58","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","9654.43","NA","NA",NA,"NA",NA,"NA","NA"
"2004","NA","NA","NA","NA","NA","NA","NA","159.87","NA","NA","NA","NA","NA","529.78","NA","19.87","57.13","NA","65.290000000000006","NA","NA","NA","412.29","225.22","252.97","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","79.42","NA","29.82","25.09","NA","NA","NA","83.85","NA","NA","10.09","NA","NA","54.05","NA","NA","21.09","NA","NA","NA","NA","14.41","NA","NA","NA","NA","NA","25.88","NA","NA","NA","NA","NA","NA","NA","402.57","NA","NA","NA","NA","60.42","NA","NA","NA","NA","NA","NA","NA",NA,"23.55","180.14","NA","NA","NA","NA","94.5","NA","NA","NA","NA","NA","NA","18.309999999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","87.21","NA","62.83","NA","NA","NA","NA","NA","49.96","668.55","NA","NA","3544.24","NA","NA","NA","NA","12106.74","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1259.07","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.97","NA","41.29","NA","741.22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","74.33","NA","NA","NA","1033.04","NA","NA",NA,"NA","NA",NA,"NA","NA","NA","23.58","NA","NA","NA","NA","NA","NA","NA","NA","349.43","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","132.81","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"11076.54","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","395.82","NA","NA",NA,"0.96","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","79.61","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","4875.54",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","1000.89","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA","NA"
